"ccode","year","ingo_uia","polity2","xrcomp","xropen","xconst","parcomp","physint","disap","kill","polpris","tort","injud","amnesty","pop","gdppc","rentspc","military","execrlc","trade_gdp","fdi_net_in","public_trial","fair_trial","final_decision","legislative_ck","structad","imfstruct","wbimfstruct","britcol","common","hr_law","cat_ratify","cpr_ratify","ythblgap","latent","latent_sd","terrrev","laworder","cim","CIE","lagus","lagun","hrordinal","nonhrordinal","cwar","iwar","aibr_lag","ainr_lag","avmdia_lag","hro_shaming_lag","physint_lag","amnesty_lag","disap_lag","kill_lag","polpris_lag","tort_lag","latent_lag"
812,1988,64,-7,1,4,3,1,5,2,2,0,1,0,3,3979.88,809.16,0,0,3,45.5281066894531,0.333911389112473,0,0,0,0,0,0,0,0,0,0,0,0,32.9000015258789,-0.574549156558721,0.207606794854646,0,NA,NA,1.83988654613495,0,0,0,0,0,0,8,0,0,NA,3,3,1,1,0,1,-1.0288169852833
812,1989,59,-7,1,4,3,1,5,2,2,0,1,0,2,4093.57,930.95,0,0,3,44.1268310546875,0.560187339782715,0,0,0,0,1,1,1,0,0,0,0,0,32.7999992370605,-0.264161828055163,0.210779547092115,0,NA,56.9859504699707,1.85420608520508,0,0,0,0,1,0,1,0,0,NA,5,3,2,2,0,1,-0.574549156558721
812,1990,58,-7,1,4,3,1,4,2,1,0,1,0,2,4210.45,1031.67,0,0,3,35.8472099304199,0.693192958831787,0,0,0,0,0,0,0,0,0,0,0,0,32.7000007629395,-0.0591827804100486,0.210516514570853,0,NA,57.4472963809967,1.85099172592163,0,0,0,0,1,0,0,0,0,NA,5,2,2,2,0,1,-0.264161828055163
812,1991,60,-7,1,4,3,1,7,2,2,1,2,1,2,4330.63,1071.32,0,0,3,38.1823234558105,0.671148836612701,0,0,0,-1,0,0,0,0,0,0,0,0,32.7000007629395,0.343116983226166,0.217905715701559,0,NA,62.2248411178589,1.85084271430969,0,0,0,0,0,0,1,0,0,NA,4,2,2,1,0,1,-0.0591827804100486
812,1992,61,-7,1,4,3,1,7,2,2,1,2,1,2,4454.18,1146.5,0,1,3,44.1307601928711,0.691607773303986,0,0,0,-1,1,0,1,0,0,0,0,0,32.7000007629395,0.443412280960659,0.226773401714784,0,NA,70.0393676757812,1.85356938838959,0,0,0,0,0,0,4,0,0,NA,7,2,2,2,1,2,0.343116983226166
812,1993,60,-7,1,4,3,1,6,2,1,1,2,0,2,4581.22,1167.1,0,1,3,52.6288108825684,2.25193214416504,0,0,0,-1,0,1,1,0,0,0,0,0,32.5999984741211,0.557071894463288,0.233319849781054,0,NA,73.5855042934418,1.85600686073303,0,0,0,0,0,0,0,0,0,0,7,2,2,2,1,2,0.443412280960659
812,1994,60,-7,1,4,3,1,7,2,2,1,2,0,NA,4711.83,1212.42,0,1,3,64.8092727661133,3.83517456054688,0,0,0,-1,0,0,0,0,0,0,0,0,32.5999984741211,0.87763318600634,0.239815274379269,0,NA,76.7451643943787,1.86641120910645,0,0,0,0,0,0,3,0,0,0,6,2,2,1,1,2,0.557071894463288
812,1995,64,-7,1,4,3,1,7,2,2,1,2,0,1,4846.12,1255.01,0,1,3,60.5544662475586,5.39257383346558,0,0,0,-1,0,0,0,0,0,0,0,0,32.5999984741211,1.17456429325705,0.239062900246146,0,NA,78.2934904098511,1.87107312679291,0,0,0,0,0,0,0,0,0,0,7,NA,2,2,1,2,0.87763318600634
812,1996,68,-7,1,4,3,1,8,2,2,2,2,0,1,4971.04,1298.59,0,1,3,63.7571754455566,8.52870941162109,0,0,0,-1,1,0,1,0,0,0,0,0,32.7000007629395,1.32534648468471,0.246197130029357,0,NA,82.4562132358551,1.88156986236572,0,0,0,0,0,0,0,0,0,0,7,1,2,2,1,2,1.17456429325705
812,1997,79,-7,1,4,3,1,7,2,2,1,2,0,NA,5098.61,1342.88,0,1,3,65.1569671630859,4.93986320495605,0,0,0,-1,0,0,0,0,0,0,0,0,32.7999992370605,1.04752042737872,0.242962565729006,0,NA,86.8694603443146,1.88662040233612,0,0,0,0,0,0,1,0,0,0,8,1,2,2,2,2,1.32534648468471
812,1998,85,-7,1,4,3,1,5,2,1,1,1,0,3,5228.91,1192.68,0,1,3,84.2695388793945,3.53857088088989,0,0,0,-1,0,0,0,0,0,0,0,0,32.7999992370605,0.649147553526644,0.224128152709613,0,NA,92.7061080932617,1.86549043655396,0,0,0,0,0,0,0,0,0,0,7,NA,2,2,1,2,1.04752042737872
812,1999,97,-7,1,4,3,1,5,2,2,0,1,0,2,5361.95,1265.35,0,1,3,80.0584564208984,3.54834842681885,0,0,0,-1,0,0,0,0,0,0,0,0,32.9000015258789,0.482982717355103,0.216139310098027,0,NA,94.9634194374084,1.8689306974411,0,0,0,0,0,0,3,2,0,0,5,3,2,1,1,1,0.649147553526644
816,1981,141,NA,NA,NA,NA,NA,3,2,0,0,1,0,3,54791.75,810,NA,0,3,NA,NA,0,0,0,1,0,0,0,0,0,NA,0,0,36,-1.33800692747274,0.208205605439858,0,NA,NA,1.81935274600983,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
816,1982,153,NA,NA,NA,NA,NA,3,1,1,0,1,0,3,55972.12,859,NA,0,3,NA,NA,0,0,0,1,0,0,0,0,0,NA,0,1,36.0999984741211,-1.32800815510371,0.205381147912552,0,NA,NA,1.82349181175232,NA,NA,0,2,0,0,NA,NA,NA,NA,3,3,2,0,0,1,-1.33800692747274
816,1983,149,NA,NA,NA,NA,NA,1,1,0,0,0,0,3,57204.49,893,NA,0,3,NA,NA,0,0,0,1,0,0,0,0,0,NA,0,1,36.0999984741211,-1.38316481968216,0.203362026325198,0,NA,NA,1.8270343542099,NA,NA,0,2,0,0,NA,NA,NA,NA,3,3,1,1,0,1,-1.32800815510371
816,1984,148,NA,NA,NA,NA,NA,3,2,0,0,1,0,3,58465.68,927,NA,0,3,NA,NA,0,0,0,1,0,0,0,0,0,NA,0,1,36.2000007629395,-1.39419554133851,0.205506021641609,0,NA,NA,1.83166515827179,NA,NA,0,2,0,0,NA,NA,NA,NA,1,3,1,0,0,0,-1.38316481968216
816,1985,148,NA,NA,NA,NA,NA,2,2,0,0,0,0,3,59729.56,955,NA,0,3,NA,-0.000567589711863548,0,0,0,1,0,0,0,0,0,NA,0,1,36.2999992370605,-1.35912156085648,0.198999842627901,0,3,NA,1.8345627784729,NA,NA,0,2,0,0,NA,NA,NA,NA,3,3,2,0,0,1,-1.39419554133851
816,1986,146,NA,NA,NA,NA,NA,2,2,0,0,0,0,3,61006.45,976,NA,0,3,23.218692779541,0.000151879794429988,0,0,0,1,0,0,0,0,0,NA,0,1,35.7999992370605,-1.38314410514434,0.197556544022382,0,3,NA,1.83545541763306,NA,NA,0,2,0,0,NA,NA,NA,NA,2,3,2,0,0,0,-1.35912156085648
816,1987,156,NA,NA,NA,NA,NA,2,2,0,0,0,0,3,62320.28,1003,NA,0,3,20.7986068725586,0.0282712448388338,0,0,0,1,0,0,0,0,0,NA,0,1,35.2999992370605,-1.25291789017793,0.199162784713558,1,3,NA,1.83535695075989,NA,NA,0,2,0,0,9,0,0,NA,2,3,2,0,0,0,-1.38314410514434
816,1988,154,NA,NA,NA,NA,NA,3,2,1,0,0,0,3,63629.6,1037,NA,0,3,18.9504871368408,0.0302079003304243,0,0,0,1,0,0,0,0,0,NA,0,1,34.7999992370605,-0.97536149907171,0.207743422588921,0,3,NA,1.83871674537659,NA,NA,0,2,0,0,5,0,0,NA,2,3,2,0,0,0,-1.25291789017793
816,1989,160,NA,NA,NA,NA,NA,2,1,1,0,0,0,3,65205.75,1012.83,NA,0,3,57.9044647216797,0.0646719038486481,0,0,0,1,0,0,0,0,0,NA,0,1,34.4000015258789,-0.811098279414699,0.206878971773324,0,3,NA,1.83987998962402,NA,NA,0,2,0,0,5,0,0,NA,3,3,2,1,0,0,-0.97536149907171
816,1990,176,NA,NA,NA,NA,NA,4,2,2,0,0,0,3,66637.25,1121.68,NA,0,3,81.3157043457031,2.78132295608521,0,0,0,1,0,0,0,0,0,NA,0,1,34,-0.56367278039207,0.206828532147596,0,3.08333325386047,NA,1.84124255180359,NA,NA,0,2,0,0,8,0,0,NA,2,3,1,1,0,0,-0.811098279414699
816,1991,192,NA,NA,NA,NA,NA,4,2,2,0,0,0,3,68007.84,1219.95,NA,0,3,66.9469528198242,3.90279674530029,0,0,0,1,0,0,0,0,0,NA,0,1,33.5,-0.309416805281453,0.206788637072552,0,3,NA,1.84243011474609,NA,NA,0,2,0,0,9,1,1,NA,4,3,2,2,0,0,-0.56367278039207
816,1992,216,NA,NA,NA,NA,NA,5,2,2,0,1,0,2,69320.57,1317.39,NA,0,3,73.5768890380859,4.80334806442261,0,0,2,2,0,0,0,0,0,NA,0,1,33,0.0116295480765223,0.208390798637334,0,2.91666674613953,27.2937178611755,1.84435737133026,NA,NA,0,2,0,0,8,0,0,NA,4,3,2,2,0,0,-0.309416805281453
816,1993,235,NA,NA,NA,NA,NA,5,2,2,0,1,0,2,70632.68,1372.53,NA,1,3,66.2122650146484,7.02759218215942,0,0,2,2,0,1,1,0,0,NA,0,1,32.5999984741211,0.258271306312579,0.211847900198039,0,3.66666674613953,25.2228498458862,1.84618544578552,NA,NA,0,2,0,0,7,0,0,0,5,2,2,2,0,1,0.0116295480765223
816,1994,264,NA,NA,NA,NA,NA,4,2,1,0,1,0,2,71934.62,1451.17,NA,1,3,77.4731979370117,11.9394826889038,0,0,2,2,0,1,1,0,0,NA,0,1,32.0999984741211,0.231180063897008,0.212638047298086,1,4.33333349227905,NA,1.84899055957794,NA,NA,0,2,0,0,8,0,0.5,1,5,2,2,2,0,1,0.258271306312579
816,1995,299,NA,NA,NA,NA,NA,5,2,2,0,1,0,2,73171.69,1587.64,NA,1,3,74.7212677001953,8.58596611022949,0,0,2,2,1,0,1,0,0,NA,0,1,31.7000007629395,0.389364491251334,0.219619870838131,1,5,26.1814028024673,1.85453259944916,NA,NA,0,2,0,0,3,0,0,0,4,2,2,1,0,1,0.231180063897008
816,1996,327,NA,NA,NA,NA,NA,5,2,2,0,1,0,2,74341.4,1710.87,NA,1,3,92.7057495117188,9.71308040618896,0,0,2,2,0,0,0,0,0,NA,0,1,31.5,0.422444242523571,0.219761691442198,1,5,31.0865759849548,1.86235356330872,NA,NA,0,2,0,0,2,3,1,0,5,2,2,2,0,1,0.389364491251334
816,1997,354,NA,NA,NA,NA,NA,5,2,2,0,1,0,2,75447.52,1856.74,NA,1,3,94.344482421875,8.27009677886963,0,0,2,2,0,0,0,0,0,NA,0,1,31.2999992370605,0.366932436453172,0.225564082802591,0,5,36.9048714637756,1.86727368831635,NA,NA,0,2,0,0,3,1,0,0,5,2,2,2,0,1,0.422444242523571
816,1998,383,NA,NA,NA,NA,NA,4,2,2,0,0,0,2,76486.96,1957.2,NA,0,3,97.0012512207031,6.14121437072754,0,0,2,2,1,0,1,0,0,NA,0,1,31.1000003814697,0.438768572224989,0.220234715894438,1,5,40.3501719236374,1.87084329128265,NA,NA,0,2,0,0,6,0,0.5,0,5,2,2,2,0,1,0.366932436453172
816,1999,421,NA,NA,NA,NA,NA,4,2,2,0,0,0,2,77497.07,2067.85,NA,0,3,102.787406921387,4.92266368865967,0,0,2,2,0,0,0,0,0,NA,0,1,30.8999996185303,0.430932221176807,0.215747786650246,1,5,39.6519333124161,1.87193560600281,NA,NA,0,0,0,0,4,1,0,0,4,2,2,2,0,0,0.438768572224989
820,1981,326,4,2,4,5,3,5,1,2,0,2,1,3,14096.66,3105.42,434.967224121094,0,0,109.259979248047,4.96676111221313,0,0,0,-1,0,0,0,1,1,0,0,0,34.7000007629395,-0.70558212219261,0.210136320385631,0,NA,84.1324269771576,2.06104063987732,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,1982,498,4,2,4,5,3,6,2,2,0,2,2,NA,14441.92,3365.32,432.394287109375,0,0,108.898216247559,5.12034177780151,0,0,0,-1,0,0,0,1,1,0,0,0,34.2999992370605,-0.568667670513322,0.217718133986462,0,NA,84.665435552597,2.06333422660828,0,0,0,0,0,0,NA,NA,NA,NA,5,3,1,2,0,2,-0.70558212219261
820,1983,514,4,2,4,5,3,7,2,2,1,2,2,2,14793.1,3650.25,486.597045898438,0,0,106.51195526123,4.10828685760498,0,0,0,-1,0,0,0,1,1,0,0,0,34,-0.46020705126587,0.213418695921718,1,NA,85.2941751480103,3.34627437591553,0,0,0,0,0,0,NA,NA,NA,NA,6,NA,2,2,0,2,-0.568667670513322
820,1984,540,4,2,4,5,3,6,2,2,0,2,1,2,15157.33,4096.32,510.696929931641,0,0,105.085479736328,2.30712366104126,0,0,0,-1,0,0,0,1,1,0,0,0,33.7999992370605,-0.307746253660299,0.213958678668197,1,4.66666650772095,86.9228780269623,3.35283994674683,0,0,0,0,0,0,NA,NA,NA,NA,7,2,2,2,1,2,-0.46020705126587
820,1985,540,4,2,4,5,3,6,2,2,0,2,2,3,15545.03,4016.17,481.256225585938,0,0,103.165435791016,2.18653893470764,0,0,0,-1,0,0,0,1,1,0,0,0,33.5,-0.249865270271677,0.217322281432821,0,5,86.0768258571625,3.344477891922,0,0,0,0,0,0,NA,NA,NA,NA,6,2,2,2,0,2,-0.307746253660299
820,1986,564,4,2,4,5,3,6,2,2,0,2,2,2,15941.18,3712.77,285.579772949219,0,0,104.953384399414,1.73095047473907,0,0,0,-1,0,0,0,1,1,0,0,0,32.7000007629395,-0.102891508778894,0.219295036552238,0,5,86.748743057251,3.30817651748657,0,0,0,0,0,0,NA,NA,NA,NA,6,3,2,2,0,2,-0.249865270271677
820,1987,622,4,2,4,5,3,5,2,2,0,1,1,2,16331.79,4120.23,289.293853759766,0,0,111.919593811035,1.31341648101807,0,0,0,-1,0,0,0,1,1,0,0,0,32,-0.0242805309420802,0.213315355418611,0,5,85.8479678630829,3.30571627616882,0,0,0,0,0,0,6,0,0,NA,6,2,2,2,0,2,-0.102891508778894
820,1988,678,4,2,4,5,3,5,2,1,1,1,1,2,16729.19,4571.9,225.422424316406,0,0,122.624221801758,2.03963613510132,0,0,0,-1,0,0,0,1,1,0,0,0,31.2999992370605,0.133301114589844,0.215895053526265,0,4,84.9638700485229,3.33785271644592,0,0,0,0,0,0,4,1,0,NA,5,2,2,2,0,1,-0.0242805309420802
820,1989,727,4,2,4,5,3,6,2,2,1,1,2,2,17117.83,4991.27,274.952606201172,0,0,136.689071655273,4.29326438903809,0,0,0,-1,0,0,0,1,1,0,0,0,30.7000007629395,0.2634011069355,0.22400110322885,0,3,85.6876730918884,3.36690711975098,0,0,0,0,0,0,8,1,0,NA,5,2,2,1,1,1,0.133301114589844
820,1990,747,4,2,4,5,3,3,1,2,0,0,1,2,17503.61,5527.59,377.323547363281,0,0,146.963836669922,5.29812335968018,0,0,0,-1,0,0,0,1,1,0,0,0,30.1000003814697,0.206587024969613,0.215779609264598,0,3,85.3445947170258,3.3963451385498,0,0,0,0,0,0,4,0,0,NA,6,2,2,2,1,1,0.2634011069355
820,1991,793,4,2,4,5,3,5,2,2,0,1,1,3,17906.49,6019.77,317.076324462891,0,0,159.312622070312,8.13786888122559,0,0,0,-1,0,0,0,1,1,0,0,0,29.7999992370605,0.303947788289503,0.217805404122493,0,3,86.5140080451965,3.41964483261108,0,0,0,0,0,0,3,0,1,NA,3,2,1,2,0,0,0.206587024969613
820,1992,837,4,2,4,5,3,6,2,2,0,2,1,2,18319.5,6608.05,273.190277099609,0,0,150.611221313477,8.76288318634033,0,0,0,-1,0,0,0,1,1,0,0,0,29.6000003814697,0.48118882796252,0.214192184503684,1,3,88.4246647357941,3.42761015892029,0,0,0,0,0,0,2,0,0,NA,5,3,2,2,0,1,0.303947788289503
820,1993,865,4,2,4,5,3,6,2,2,1,1,1,1,18747.9,7217.94,230.754058837891,0,0,157.941375732422,7.48289680480957,0,0,0,-1,0,0,0,1,1,0,0,0,29.3999996185303,0.569224487204129,0.213785180610977,0,3.83333325386047,89.8331940174103,3.44286012649536,0,0,0,0,0,0,1,0,0,0,6,2,2,2,0,2,0.48118882796252
820,1994,894,4,2,4,5,3,5,2,2,1,0,1,2,19180.32,7899.08,196.298965454102,0,0,179.905853271484,5.82942199707031,0,0,0,-1,0,0,0,1,1,0,0,0,29.2000007629395,0.457723492843547,0.214720845558824,0,5,89.2239987850189,3.46968293190002,0,0,0,0,0,0,2,0,0,0,6,1,2,2,1,1,0.569224487204129
820,1995,927,3,2,4,4,3,5,2,2,1,0,1,3,19611.12,8734.52,223.943267822266,0,0,192.114074707031,4.70350551605225,0,0,0,-1,0,0,0,1,1,0,0,0,28.8999996185303,0.309015534858819,0.216969589176545,0,5,90.2369201183319,3.50640821456909,0,0,0,0,0,0,1,1,0.5,0,5,2,2,2,1,0,0.457723492843547
820,1996,989,3,2,4,4,3,7,2,2,2,1,1,2,20044.56,9615.02,256.753387451172,0,0,181.766265869141,5.03552293777466,0,0,0,-1,0,0,0,1,1,0,0,0,28.8999996185303,0.41246119145356,0.216004217297308,0,5,91.3541615009308,3.52384638786316,0,0,0,0,0,0,0,0,0,0,5,3,2,2,1,0,0.309015534858819
820,1997,1006,3,2,4,4,3,5,2,1,1,1,1,2,20476.09,10106.09,240.395660400391,0,0,185.665115356445,5.12785625457764,0,0,0,-1,0,0,0,1,1,0,0,0,28.7999992370605,0.328235024897847,0.212996871628831,0,5,91.6409552097321,3.53245806694031,0,0,0,0,0,0,4,5,0.5,0,7,2,2,2,2,1,0.41246119145356
820,1998,1035,3,2,4,4,3,5,2,1,1,1,1,3,20911.98,9882.16,139.580017089844,0,0,209.492218017578,2.99742650985718,0,0,0,-1,1,0,1,1,1,0,0,0,28.7000007629395,0.165386637581251,0.205993050508922,0,4.91666650772095,93.1911528110504,3.46994233131409,0,0,0,0,0,0,4,1,0.5,0,5,2,2,1,1,1,0.328235024897847
820,1999,1052,3,2,4,4,3,5,2,1,1,1,1,2,21354.46,10601.74,192.965209960938,0,0,217.570907592773,4.92146635055542,0,0,0,-1,0,0,0,1,1,0,0,0,28.7000007629395,0.303984452431516,0.208096026745068,0,3.33333325386047,92.0865178108215,3.4764347076416,0,0,0,0,0,0,6,10,2.5,0,5,3,2,1,1,1,0.165386637581251
830,1981,260,-2,2,4,3,2,6,2,2,1,1,1,3,2532.8,7847.35,0,0,0,400.995056152344,11.746039390564,0,0,0,1,0,0,0,1,1,NA,0,0,31.7000007629395,-0.270582674443833,0.214042996060045,0,NA,82.8071773052216,3.81878876686096,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,1982,450,-2,2,4,3,2,7,2,2,1,2,1,3,2646.5,8767.14,0,0,0,374.104888916016,10.0009851455688,0,0,0,1,0,0,0,1,1,NA,0,0,30.3999996185303,-0.0379182139265395,0.219441404705658,0,NA,82.4767589569092,3.81678485870361,0,0,0,0,0,0,NA,NA,NA,NA,6,3,2,2,1,1,-0.270582674443833
830,1983,467,-2,2,4,3,2,6,2,2,1,1,1,2,2681.1,9840.22,0,0,0,334.563262939453,6.40311288833618,0,0,0,1,0,0,0,1,1,NA,0,0,29.1000003814697,0.166273873470786,0.219628432365839,0,NA,83.0166518688202,3.85070729255676,0,0,0,0,0,0,NA,NA,NA,NA,7,3,2,2,1,2,-0.0379182139265395
830,1984,509,-2,2,4,3,2,6,2,2,1,1,2,2,2732.2,10518.21,0,0,0,315.002593994141,6.63167715072632,0,0,0,1,0,0,0,1,1,NA,0,0,28,0.379272448093795,0.224342248017797,0,4.66666650772095,82.9682886600494,3.87957859039307,0,0,0,0,0,0,NA,NA,NA,NA,6,2,2,2,1,1,0.166273873470786
830,1985,509,-2,2,4,3,2,7,2,2,1,2,2,1,2736,10270.31,0,0,0,305.947021484375,5.49651098251343,0,0,0,1,0,0,0,1,1,NA,0,0,26.8999996185303,0.671742504994616,0.226301910339357,0,5,83.1639885902405,3.88657093048096,0,0,0,0,0,0,NA,NA,NA,NA,6,2,2,2,1,1,0.379272448093795
830,1986,517,-2,2,4,3,2,7,2,2,1,2,2,1,2733.4,10516.98,0,0,0,295.586883544922,9.22518825531006,0,0,0,1,0,0,0,1,1,NA,0,0,26.2000007629395,0.855926059568548,0.230341289849038,0,5,83.7382078170776,3.92064332962036,0,0,0,0,0,0,NA,NA,NA,NA,7,1,2,2,1,2,0.671742504994616
830,1987,593,-2,2,4,3,2,6,2,2,1,1,1,2,2774.8,11545.5,0,0,0,326.195739746094,13.6062688827515,0,0,0,1,0,0,0,1,1,NA,0,0,25.5,0.619225976741894,0.225359180856785,0,5,85.3329718112946,3.99207806587219,0,0,0,0,0,0,1,0,0,NA,7,1,2,2,1,2,0.855926059568548
830,1988,637,-2,2,4,3,2,7,2,2,1,2,1,2,2846.1,12989.92,0,0,0,360.856536865234,14.4446296691895,0,0,0,1,0,0,0,1,1,NA,0,0,24.8999996185303,0.5957117143439,0.223532590993242,0,5,85.7512831687927,4.06994247436523,0,0,0,0,0,0,6,3,0,NA,6,2,2,2,1,1,0.619225976741894
830,1989,688,-2,2,4,3,2,6,2,2,1,1,1,2,2930.9,14529.9,0,0,0,347.916015625,9.48447227478027,0,0,0,1,0,0,0,1,1,NA,0,0,24.2999992370605,0.558093563249756,0.225663606404867,0,5,87.176501750946,4.12029933929443,0,0,0,0,0,0,4,2,0.5,NA,7,2,2,2,1,2,0.5957117143439
830,1990,716,-2,2,4,3,2,6,2,2,1,1,1,2,3016.38,16176.26,0,0,0,344.829711914062,15.4455013275146,0,0,0,1,0,0,0,1,1,NA,0,0,23.7000007629395,0.695163084273441,0.220102164003697,0,5,88.5051310062408,4.17078685760498,0,0,0,0,0,0,5,0,0.5,NA,6,2,2,2,1,1,0.558093563249756
830,1991,743,-2,2,4,3,2,8,2,2,2,2,1,2,3096.53,17514.24,0,0,0,325.895416259766,11.3478546142578,0,0,0,1,0,0,0,1,1,NA,0,0,22.6000003814697,1.00316146533397,0.228337985718282,0,5,89.2194628715515,4.20326566696167,0,0,0,0,0,0,3,0,1,NA,6,2,2,2,1,1,0.695163084273441
830,1992,783,-2,2,4,3,2,6,2,2,1,1,1,1,3179.45,18510.54,0,0,0,312.030609130859,4.49468851089478,0,0,0,1,0,0,0,1,1,NA,0,0,21.3999996185303,1.0797018287466,0.229330099020772,1,5,89.0674531459808,4.23385095596313,0,0,0,0,0,0,1,0,0,NA,8,2,2,2,2,2,1.00316146533397
830,1993,810,-2,2,4,3,2,8,2,2,2,2,1,1,3268.33,20558.11,0,0,0,314.093566894531,7.81260633468628,0,0,0,1,0,0,0,1,1,NA,0,0,20.3999996185303,1.09474739076972,0.230860351749919,0,5,89.1123831272125,4.33681726455688,0,0,0,0,0,0,2,0,0,0,6,1,2,2,1,1,1.0797018287466
830,1994,841,-2,2,4,3,2,7,2,2,2,1,0,2,3366.76,22551.45,0,0,0,318.176116943359,12.3502721786499,0,0,0,1,0,0,0,1,1,NA,0,0,19.2999992370605,1.0764774031465,0.227825581801068,0,5.75,89.9765908718109,4.38301372528076,0,0,0,0,0,0,1,0,0,0,8,1,2,2,2,2,1.09474739076972
830,1995,873,-2,2,4,3,2,6,2,2,1,1,1,2,3480.92,24490.41,0,0,0,349.259246826172,14.2782669067383,0,0,0,1,0,0,0,1,1,NA,0,0,18.2999992370605,1.0667673390373,0.225633164330347,0,6,90.2842044830322,4.37945127487183,0,0,0,0,0,0,1,0,0.5,0,7,2,2,2,2,1,1.0764774031465
830,1996,923,-2,2,4,3,2,5,2,2,1,0,1,2,3610.42,25796.42,0,0,0,340.329833984375,10.2252397537231,0,0,0,1,0,0,0,1,1,NA,0,0,17.7999992370605,0.996836775341006,0.225370657331473,0,6,90.8057987689972,4.4202823638916,0,0,0,0,0,0,0,2,0,0,6,2,2,2,1,1,1.0667673390373
830,1997,963,-2,2,4,3,2,5,2,2,1,0,1,1,3741.21,27446.31,0,0,0,328.410736083984,13.1527185440063,0,0,0,1,0,0,0,1,1,NA,0,0,17.2999992370605,1.01271549987834,0.230744562223784,0,6,91.3288593292236,4.44969081878662,0,0,0,0,0,0,0,2,0,0,5,2,2,2,1,0,0.996836775341006
830,1998,987,-2,2,4,3,2,7,2,2,2,1,1,2,3871.38,25262.5,0,0,0,316.356628417969,7.63263559341431,0,0,0,1,0,0,0,1,1,NA,0,0,16.7999992370605,1.05162334715711,0.229799178201945,0,6,93.6896681785583,4.37524890899658,0,0,0,0,0,0,3,2,0,0,5,1,2,2,1,0,1.01271549987834
830,1999,1014,-2,2,4,3,2,6,2,2,1,1,1,2,4008.2,25710.39,0,0,0,343.07861328125,19.2848529815674,0,0,0,1,0,0,0,1,1,NA,0,0,16.2999992370605,1.09120318631205,0.229380408452748,0,6,93.5147941112518,4.48284912109375,0,0,0,0,0,0,1,2,0,0,7,2,2,2,2,1,1.05162334715711
835,1984,77,NA,NA,NA,NA,NA,6,2,2,1,1,2,2,213.02,23214.97,19754.4453125,0,0,NA,NA,0,0,0,-1,0,0,0,1,0,NA,0,0,31.6000003814697,0.352043891431,0.257894325463152,0,4,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,1985,77,NA,NA,NA,NA,NA,7,2,2,1,2,2,2,220.22,22785.04,17929.298828125,0,0,NA,NA,0,0,0,-1,0,0,0,1,0,NA,0,0,30.7000007629395,0.440202128566869,0.236907507835768,0,4,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,6,2,2,2,1,1,0.352043891431
835,1986,83,NA,NA,NA,NA,NA,7,2,2,1,2,2,2,227.69,21928.88,10122.18359375,0,0,NA,NA,0,0,0,-1,0,0,0,1,0,NA,0,0,30.2000007629395,0.492619031703169,0.231969751957839,0,4,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,7,2,2,2,1,2,0.440202128566869
835,1987,96,NA,NA,NA,NA,NA,7,2,2,1,2,2,2,235.36,22300.06,8554.0791015625,0,0,NA,NA,0,0,0,-1,0,0,0,1,0,NA,0,0,29.7000007629395,0.540498482679449,0.23110294027782,0,4,NA,NA,NA,NA,NA,NA,0,0,2,0,0,NA,7,2,2,2,1,2,0.492619031703169
835,1988,109,NA,NA,NA,NA,NA,6,2,2,1,1,2,2,243,22579.31,6317.5810546875,0,0,NA,NA,0,0,0,-1,0,0,0,1,0,NA,0,0,29.2999992370605,0.522614400238098,0.229658145375065,0,4,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,7,2,2,2,1,2,0.540498482679449
835,1989,118,NA,NA,NA,NA,NA,6,2,2,1,1,2,2,250.55,22451.94,6893.71484375,0,0,97.0192108154297,NA,0,0,0,-1,0,0,0,1,0,NA,0,0,28.8999996185303,0.616446502132331,0.231293568544606,0,4,NA,NA,NA,NA,NA,NA,0,0,3,0,0,NA,6,2,2,2,1,1,0.522614400238098
835,1990,124,NA,NA,NA,NA,NA,6,2,2,1,1,2,2,258.17,23577.67,8704.9931640625,0,0,99.0753784179688,NA,0,0,0,-1,0,0,0,1,0,NA,0,0,28.5,0.839226159133859,0.229629635058146,0,4,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,6,2,2,2,1,1,0.616446502132331
835,1991,132,NA,NA,NA,NA,NA,6,2,2,1,1,2,1,265.88,24324.15,8492.1142578125,0,0,106.849098205566,NA,0,0,0,-1,0,0,0,1,0,NA,0,0,27.7999992370605,1.02601004269524,0.235935345640114,0,4,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,6,2,2,2,1,1,0.839226159133859
